Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Mitsubishi,2021,Outlander,SUV,2021 Mitsubishi Outlander ES 7 Seat (awd),USED,Automatic,2.4,AWD,Unleaded,7.2,27947,Grey / -,"West End, QLD",4.0,SUV,4.0,7.0,33990.0
Volvo,2022,C40,TAG Volvo New Cars,2022 Volvo C40 Recharge Pure Electric,DEMO,Automatic,0.0,Front,Electric,0.0,10,Black / -,"Garbutt, QLD",0.0,SUV,4.0,5.0,79990.0
Mazda,2007,BT-50,Ute / Tray,2007 Mazda BT-50 B2500 DX,USED,Manual,2.5,Rear,Diesel,8.3,90855,White / -,"Garbutt, QLD",4.0,Ute / Tray,2.0,3.0,16999.0
Holden,2016,Commodore,Sedan,2016 Holden Commodore SS-V Redline,USED,Automatic,6.2,Rear,Premium,11.8,133754,Grey / Black,"Totness, SA",8.0,Sedan,4.0,5.0,51990.0
Hyundai,2021,I30,Hatchback,2021 Hyundai I30,USED,Automatic,2.0,Front,Unleaded,7.4,35336,White / Cloth,"Garbutt, QLD",4.0,Hatchback,5.0,5.0,26990.0
Hyundai,2021,Kona,SUV,2021 Hyundai Kona (FWD),USED,Automatic,2.0,Front,Unleaded,6.2,57665,Silver / Cloth,"Garbutt, QLD",4.0,SUV,4.0,5.0,25990.0
Toyota,2020,Corolla,Hatchback,2020 Toyota Corolla Ascent Sport (hybrid),USED,Automatic,1.8,Front,Hybrid,4.2,51689,White / -,"Garbutt, QLD",4.0,Hatchback,5.0,5.0,31995.0
Holden,2008,Combo,Commercial,2008 Holden Combo,USED,Manual,1.4,Front,Unleaded,6.3,166977,Silver / -,"Pooraka, SA",4.0,Commercial,2.0,2.0,8499.0
Renault,2021,Koleos,SUV,2021 Renault Koleos ZEN (4X2),USED,Automatic,2.5,Front,Unleaded,8.1,30347,Red / Leather,"Garbutt, QLD",4.0,SUV,4.0,5.0,30990.0
Nissan,2011,Skyline,Sinergy Motorsports,2011 Nissan Skyline 370GT,USED,Automatic,3.7,Other,Premium,11.9,102773,Red / Black,"Medindie Gardens, SA",6.0,Coupe,4.0,5.0,21990.0
Mazda,2004,6,Hatchback,2004 Mazda 6 Luxury Sports,USED,Automatic,2.3,Front,Premium,10.0,201123,Blue / -,"Mount Louisa, QLD",4.0,Hatchback,5.0,5.0,1200.0
MG,2020,HS,SUV,2020 MG HS Excite,USED,Automatic,1.5,Front,Unleaded,7.3,32294,Red / Leather,"Garbutt, QLD",4.0,SUV,4.0,5.0,27990.0
Mitsubishi,2017,Triton,Ute / Tray,2017 Mitsubishi Triton GLS (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,138710,White / -,"Hermit Park, QLD",4.0,Ute / Tray,4.0,5.0,36990.0
Ford,2021,Ranger,Ute / Tray,2021 Ford Ranger Wildtrak 2.0 (4X4),USED,Automatic,2.0,4WD,Diesel,7.4,29083,White / Black,"Nuriootpa, SA",4.0,Ute / Tray,4.0,5.0,63990.0
MG,2023,ZST,Pickering Auto Group MG New Car,2023 MG ZST Core,NEW,Automatic,1.5,Front,Missing,6.9,12,White / -,"Townsville, QLD",4.0,SUV,5.0,5.0,26990.0
Renault,2022,Arkana,Adrian Brien Renault,2022 Renault Arkana Intens,DEMO,Automatic,1.3,Front,Unleaded,6.0,2469,Blue / -,"St Marys, SA",4.0,SUV,4.0,5.0,39990.0
Skoda,2021,Karoq,SUV,2021 Skoda Karoq 110TSI,USED,Automatic,1.4,Front,Unleaded,6.6,23006,White / -,"West End, QLD",4.0,SUV,4.0,5.0,28990.0
Hyundai,2023,Sonata,Pickering Auto Group Hyundai New Car,2023 Hyundai Sonata N Line,NEW,Automatic,2.5,Front,Unleaded,8.1,12,- / -,"Townsville, QLD",4.0,Sedan,4.0,5.0,56495.0
Ram,2022,1500,Newspot RAM Salisbury Park,2022 Ram 1500 Limited Rambox (hybrid),NEW,Automatic,5.7,4WD,Hybrid,12.2,70,Black / Black,"Salisbury Park, SA",8.0,Ute / Tray,4.0,5.0,159900.0
Saab,2008,3-Sep,Sedan,2008 Saab 9-3 Linear 2.0T,USED,Automatic,2.0,Front,Premium,9.4,120350,Silver / -,"Mount Louisa, QLD",4.0,Sedan,4.0,5.0,5400.0
Mazda,2011,6,Hatchback,2011 Mazda 6 Touring,USED,Automatic,2.5,Front,Unleaded,8.8,157318,Black / Black,"Mile End, SA",4.0,Hatchback,5.0,5.0,13643.0
Hyundai,2020,I30,Hatchback,2020 Hyundai I30,USED,Automatic,2.0,Front,Unleaded,7.4,50455,Blue / Black  Cloth,"Saint Marys, SA",4.0,Hatchback,4.0,5.0,22990.0
Honda,2021,CR-V,SUV,2021 Honda CR-V VTI L (awd) 5 Seats,USED,Automatic,1.5,AWD,Unleaded,7.4,4707,Grey / -,"Garbutt, QLD",4.0,SUV,4.0,5.0,42990.0
Mitsubishi,2018,Outlander,SUV,2018 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,2.4,Front,Unleaded,6.8,98797,Silver / Silver,"Mile End, SA",4.0,SUV,4.0,7.0,25863.0
Skoda,2022,Kodiaq,SUV,2022 Skoda Kodiaq Style (4X4),USED,Automatic,2.0,4WD,Premium,8.2,9059,Blue / -,"West End, QLD",4.0,SUV,4.0,7.0,54990.0
LDV,2023,D90,Pickering Auto Group LDV New Car,2023 LDV D90 (2WD),NEW,Automatic,2.0,Rear,Unleaded,10.2,20,Grey / -,"Townsville, QLD",4.0,SUV,4.0,7.0,37540.0
Suzuki,2022,Swift,Suzuki In The City - New,2022 Suzuki Swift GL Navi,NEW,Automatic,1.2,Front,Unleaded,4.8,10,Black / -,"Wayville, SA",4.0,Hatchback,5.0,5.0,26585.0
Mitsubishi,2023,Triton,Pickering Auto Group Mitsubishi New Car,2023 Mitsubishi Triton Glx+ (4X4),DEMO,Automatic,2.4,4WD,Diesel,8.6,124,Grey / -,"Townsville, QLD",4.0,Ute / Tray,4.0,4.0,53532.0
LDV,2023,D90,Pickering Auto Group LDV New Car,2023 LDV D90 (2WD),NEW,Automatic,2.0,Rear,Unleaded,10.2,10,White / -,"Townsville, QLD",4.0,SUV,4.0,7.0,37040.0
Toyota,2015,HiAce,Commercial,2015 Toyota HiAce LWB,USED,Automatic,3.0,Rear,Diesel,8.0,143000,White / -,"Hindmarsh, SA",4.0,Commercial,4.0,2.0,29999.0
Mitsubishi,2023,Triton,Pickering Auto Group Mitsubishi New Car,2023 Mitsubishi Triton GLX-R (4X4),NEW,Automatic,2.4,4WD,Diesel,8.6,12,Grey / -,"Townsville, QLD",4.0,Ute / Tray,4.0,5.0,52230.0
Toyota,2009,Kluger,SUV,2009 Toyota Kluger KX-R (fwd) 7 Seat,USED,Automatic,3.5,Front,Unleaded,11.0,238913,Silver / -,"Morphett Vale, SA",6.0,SUV,4.0,7.0,11990.0
Mitsubishi,2023,Outlander,Pickering Auto Group Mitsubishi New Car,2023 Mitsubishi Outlander LS Black Edition 7 Seat (2WD),NEW,Automatic,2.5,Front,Unleaded,7.7,12,White / -,"Townsville, QLD",4.0,SUV,4.0,7.0,46770.0
Suzuki,2021,Swift,NEW In stock,2021 Suzuki Swift GL Navigator Plus,NEW,Automatic,2.0,Front,Unleaded,8.9,10,Silver / -,"Wayville, SA",6.0,Hatchback,4.0,6.0,27990.0
Hyundai,2023,Venue,Pickering Auto Group Hyundai New Car,2023 Hyundai Venue Elite (black) Sunroof,DEMO,Automatic,1.6,Front,Unleaded,7.2,19,Blue / -,"Townsville, QLD",4.0,SUV,4.0,5.0,32835.0
Holden,2016,Cruze,Sedan,2016 Holden Cruze Z-Series,USED,Automatic,1.8,Front,Unleaded,7.4,68913,White / -,"Mile End, SA",4.0,Sedan,4.0,5.0,13999.0
Mazda,2013,3,Sedan,2013 Mazda 3 NEO,USED,Automatic,2.0,Front,Unleaded,8.2,141007,Silver / -,"Westcourt, QLD",4.0,Sedan,4.0,5.0,11999.0
Kia,2019,Stinger,Sedan,2019 Kia Stinger GT (black Leather),USED,Automatic,3.3,Rear,Unleaded,10.2,41201,Red / -,"Christies Beach, SA",6.0,Sedan,4.0,5.0,47990.0
Holden,2011,Cruze,Sedan,2011 Holden Cruze CD,USED,Manual,1.8,Front,Unleaded,7.0,178043,Blue / -,"Westcourt, QLD",4.0,Sedan,4.0,5.0,7999.0
Toyota,2015,Kluger,SUV,2015 Toyota Kluger GX (4X2),USED,Automatic,3.5,Front,Unleaded,10.2,65301,Grey / -,"Edwardstown, SA",6.0,SUV,4.0,7.0,30887.0
Mitsubishi,2022,ASX,SUV,2022 Mitsubishi ASX MR (2WD),USED,Automatic,2.0,Front,Unleaded,7.6,17595,Blue / -,"Parramatta Park, QLD",4.0,SUV,4.0,5.0,31990.0
Mitsubishi,2018,Eclipse,SUV,2018 Mitsubishi Eclipse Cross LS (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,38795,White / 2018/09,"Plympton, SA",4.0,SUV,4.0,5.0,29980.0
Toyota,2012,Hilux,Ute / Tray,2012 Toyota Hilux Workmate,USED,Manual,2.7,Rear,Unleaded,11.0,159647,Gold / -,"Westcourt, QLD",4.0,Ute / Tray,2.0,3.0,13999.0
Kia,2021,Cerato,Sedan,2021 Kia Cerato GT Safety Pack,USED,Automatic,1.6,Front,Unleaded,6.8,34866,White / Black,"Mile End South, SA",4.0,Sedan,4.0,5.0,35888.0
Great,2020,Wall,Ute / Tray,2020 Great Wall Steed (4X2),USED,Manual,2.4,Rear,Premium,12.7,19310,White / -,"Cairns City, QLD",4.0,Ute / Tray,4.0,5.0,19490.0
Mitsubishi,2019,ASX,SUV,2019 Mitsubishi ASX ES (2WD),USED,Automatic,2.0,Front,Unleaded,7.6,97628,White / -,"Morphett Vale, SA",4.0,SUV,4.0,5.0,23990.0
Toyota,2019,Corolla,Hatchback,2019 Toyota Corolla ZR (hybrid),USED,Automatic,1.8,Front,Hybrid,4.2,66193,White / -,"Parramatta Park, QLD",4.0,Hatchback,5.0,5.0,34990.0
Suzuki,2022,Swift,Suzuki In The City - New,2022 Suzuki Swift GL Navi,NEW,Automatic,1.2,Front,Unleaded,4.8,15,Silver / -,"Wayville, SA",4.0,Hatchback,5.0,5.0,26585.0
Toyota,2005,Landcruiser,SUV,2005 Toyota Landcruiser GXL (4X4),USED,Manual,4.2,4WD,Diesel,0.0,236287,White / -,"Bungalow, QLD",6.0,SUV,4.0,8.0,37990.0
Holden,2012,Captiva,SUV,2012 Holden Captiva 7 LX (4X4),USED,Automatic,2.2,AWD,Diesel,8.1,172240,Black / -,"Westcourt, QLD",4.0,SUV,4.0,7.0,10999.0
Toyota,2015,Camry,Sedan,2015 Toyota Camry Altise,USED,Automatic,2.5,Front,Unleaded,7.9,117335,White / -,"Parramatta Park, QLD",4.0,Sedan,4.0,5.0,18990.0
Mitsubishi,2017,Triton,Ute / Tray,2017 Mitsubishi Triton GLX (4X4),USED,Automatic,2.4,4WD,Diesel,7.5,97000,White / -,"Hindmarsh, SA",4.0,Ute / Tray,2.0,5.0,31999.0
Kia,2015,Soul,Hatchback,2015 Kia Soul SI,USED,Automatic,2.0,Front,Unleaded,8.4,68511,White / -,"Cairns City, QLD",4.0,Hatchback,4.0,5.0,18990.0
Mazda,2021,CX-5,SUV,2021 Mazda CX-5 Maxx (fwd),USED,Automatic,2.0,Front,Unleaded,6.9,24399,White / -,"Goodwood, SA",4.0,SUV,4.0,5.0,37990.0
Toyota,2015,HiAce,Commercial,2015 Toyota HiAce LWB Crew,USED,Automatic,3.0,Rear,Diesel,8.0,97857,Blue / -,"Bungalow, QLD",4.0,Commercial,4.0,5.0,38990.0
Land,2021,Rover,SUV,2021 Land Rover Range Rover Sport DI6 SE (183KW),USED,Automatic,3.0,AWD,Hybrid,8.0,28515,Grey / -,"Somerton Park, SA",6.0,SUV,4.0,5.0,129990.0
Nissan,2015,Juke,SUV,2015 Nissan Juke ST (fwd),USED,Automatic,1.6,Front,Premium,6.3,45177,White / -,"Bungalow, QLD",4.0,SUV,4.0,5.0,19990.0
Kia,2016,Picanto,Hatchback,2016 Kia Picanto SI,USED,Automatic,1.2,Front,Unleaded,5.3,79737,White / -,"Cairns City, QLD",4.0,Hatchback,5.0,5.0,13990.0
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux Workmate,USED,Automatic,2.7,Rear,Unleaded,10.9,46000,White / -,"Hindmarsh, SA",4.0,Ute / Tray,2.0,2.0,28999.0
Hyundai,2012,Accent,Sedan,2012 Hyundai Accent Active,USED,Automatic,1.6,Front,Unleaded,6.4,151200,Green / -,"Christies Beach, SA",4.0,Sedan,4.0,5.0,10990.0
Toyota,2021,Land,Pacific Toyota Used,2021 Toyota Land Cruiser WAGON GXL 4.5L T DIESEL AUTOMATIC,USED,Automatic,4.5,Other,Missing,,41789,White / -,"Bungalow, QLD",,Wagon,,,122990.0
Hyundai,2018,Tucson,SUV,2018 Hyundai Tucson Active X (fwd),USED,Automatic,2.0,Front,Unleaded,7.9,75612,White / Black,"Mile End, SA",4.0,SUV,4.0,5.0,24660.0
Hyundai,2022,Santa,Trinity Earlville New Cars,2022 Hyundai Santa FE Highlander Crdi (awd),DEMO,Automatic,2.2,AWD,Diesel,6.1,5,White / Black,"Cairns, QLD",4.0,SUV,4.0,7.0,71400.0
Mazda,2015,2,Sedan,2015 Mazda 2 Maxx,USED,Manual,1.5,Front,Unleaded,5.2,114245,Blue / Black Cloth,"Edwardstown, SA",4.0,Sedan,4.0,5.0,14990.0
Mitsubishi,2017,Outlander,SUV,2017 Mitsubishi Outlander LS Safety Pack (4X4) 7 Seats,USED,Automatic,2.4,AWD,Unleaded,7.5,83739,Brown / -,"Cairns, QLD",4.0,SUV,4.0,7.0,25950.0
Subaru,2018,XV,SUV,2018 Subaru XV 2.0I-S,USED,Automatic,2.0,AWD,Unleaded,7.0,67229,Grey / Black,"Glenelg, SA",4.0,SUV,4.0,5.0,31987.0
Mitsubishi,2016,Pajero,Trinity Earlville Used Cars,2016 Mitsubishi Pajero Sport Exceed,USED,Automatic,2.4,Other,Diesel,8.0,73697,Grey / -,"Earlville, QLD",4.0,Wagon,5.0,7.0,42680.0
Mitsubishi,2013,Triton,Ute / Tray,2013 Mitsubishi Triton GLX-R (4X4),USED,Automatic,2.5,4WD,Diesel,9.9,240797,Brown / Black,"Emerald, QLD",4.0,Ute / Tray,4.0,5.0,22997.0
Hyundai,2022,Kona,SUV,2022 Hyundai Kona Active (fwd),USED,Automatic,2.0,Front,Unleaded,6.2,10452,Blue / -,"Earlville, QLD",4.0,SUV,4.0,5.0,29990.0
Toyota,2016,Kluger,SUV,2016 Toyota Kluger Grande (4X2),USED,Automatic,3.5,Front,Unleaded,10.4,86079,Grey / Leather,"Mile End, SA",6.0,SUV,4.0,7.0,38888.0
Hyundai,2013,I30,CRYSTAL CAR CARE & SALES,2013 Hyundai I30 Trophy,USED,Manual,2.0,Front,Unleaded,8.9,106300,Blue / Grey,"Park Holme, SA",4.0,Hatchback,,,14990.0
Kia,2019,Carnival,Wagon,2019 Kia Carnival SI,USED,Automatic,3.3,Front,Unleaded,10.8,57841,Brown / -,"Cairns, QLD",6.0,Wagon,4.0,8.0,35950.0
Kia,2020,RIO,Hatchback,2020 Kia RIO S,USED,Automatic,1.4,Front,Unleaded,6.2,42860,White / Black,"Mile End South, SA",4.0,Hatchback,5.0,5.0,22350.0
Kia,2018,Cerato,Hatchback,2018 Kia Cerato S,USED,Automatic,2.0,Front,Unleaded,7.1,29502,White / -,"Earlville, QLD",4.0,Hatchback,5.0,5.0,20990.0
Nissan,2013,X-Trail,SUV,2013 Nissan X-Trail ST-L (fwd),USED,Automatic,2.0,Front,Unleaded,8.4,240430,Grey / Black,"Beverley, SA",4.0,SUV,4.0,5.0,12990.0
Mercedes-Benz,2014,ML350,SUV,2014 Mercedes-Benz ML350 CDI Bluetec (4X4),USED,Automatic,3.0,AWD,Diesel,7.3,153886,Blue / Grey,"Park Holme, SA",6.0,SUV,4.0,5.0,34990.0
Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail ST 7 Seat (2WD),USED,Automatic,2.5,Front,Unleaded,8.1,55865,White / -,"Bungalow, QLD",4.0,SUV,4.0,7.0,25990.0
Subaru,2020,Forester,SUV,2020 Subaru Forester 2.5I (awd),USED,Automatic,2.5,AWD,Unleaded,7.4,47166,Silver / Grey,"Thebarton, SA",4.0,SUV,4.0,5.0,34950.0
Suzuki,2021,Baleno,Hatchback,2021 Suzuki Baleno GL,USED,Automatic,1.4,Front,Unleaded,5.4,7375,Grey / Black,"Earlville, QLD",4.0,Hatchback,4.0,5.0,19990.0
Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail ST (4WD),USED,Automatic,2.5,4WD,Unleaded,8.3,81032,Silver / Grey,"Thebarton, SA",4.0,SUV,4.0,5.0,26880.0
Kia,2019,Sorento,SUV,2019 Kia Sorento Sport (4X4),USED,Automatic,2.2,AWD,Diesel,7.2,98974,White / -,"Bungalow, QLD",4.0,SUV,4.0,7.0,34990.0
Toyota,2019,Corolla,Hatchback,2019 Toyota Corolla Ascent Sport (hybrid),USED,Automatic,1.8,Front,Hybrid,4.2,65596,White / Cloth,"Mile End, SA",4.0,Hatchback,5.0,5.0,29229.0
Hyundai,2019,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,53474,Blue / -,"Bungalow, QLD",4.0,Hatchback,4.0,5.0,22990.0
Hyundai,2020,Kona,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,2.0,Front,Unleaded,7.2,50242,Silver / -,"Bungalow, QLD",4.0,SUV,4.0,5.0,23990.0
Mitsubishi,2013,Delica,First In Vehicles,2013 Mitsubishi Delica,USED,Automatic,2.4,Other,Diesel,8.5,98910,Black / Black,"Allenstown, QLD",4.0,Commercial,5.0,7.0,30900.0
Kia,2020,Sportage,SUV,2020 Kia Sportage SX (fwd),USED,Automatic,2.0,Front,Unleaded,7.9,100074,White / -,"Bungalow, QLD",4.0,SUV,4.0,5.0,27990.0
Hyundai,2021,I30,Hatchback,2021 Hyundai I30,USED,Automatic,2.0,Front,Unleaded,7.4,50779,Blue / -,"Cairns City, QLD",4.0,Hatchback,5.0,5.0,25990.0
Holden,2018,Equinox,SUV,2018 Holden Equinox LTZ (awd) (5YR),USED,Automatic,2.0,AWD,Premium,8.4,67771,White / 2018/12,"Plympton, SA",4.0,SUV,4.0,5.0,27980.0
Hyundai,2020,Kona,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,2.0,Front,Unleaded,6.2,48496,White / -,"Bungalow, QLD",4.0,SUV,4.0,5.0,23990.0
Hyundai,2020,Kona,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,2.0,Front,Unleaded,6.2,58911,Silver / -,"Bungalow, QLD",4.0,SUV,4.0,5.0,23990.0
Ford,2018,Escape,SUV,2018 Ford Escape ST-Line (awd),USED,Automatic,2.0,AWD,Premium,8.6,51295,Silver / -,"Parramatta Park, QLD",4.0,SUV,4.0,5.0,29990.0
Jeep,2019,Grand,SUV,2019 Jeep Grand Cherokee SRT (4X4),USED,Automatic,6.4,4WD,Premium,14.0,42274,White / Grey,"Thebarton, SA",8.0,SUV,4.0,5.0,92990.0
Mazda,2019,CX-9,SUV,2019 Mazda CX-9 GT (awd),USED,Automatic,2.5,AWD,Unleaded,8.8,42039,Black / -,"Parramatta Park, QLD",4.0,SUV,4.0,7.0,46990.0
Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton GLX (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,90212,White / -,"Bungalow, QLD",4.0,Ute / Tray,4.0,5.0,39990.0
Ford,2018,Ranger,Ute / Tray,2018 Ford Ranger XLT 3.2 (4X4),USED,Manual,3.2,4WD,Diesel,8.3,110050,White / Cloth,"Mile End, SA",5.0,Ute / Tray,4.0,5.0,36996.0
MG,2020,HS,SUV,2020 MG HS Vibe,USED,Automatic,1.5,Front,Unleaded,7.3,17400,White / -,"Parramatta Park, QLD",4.0,SUV,4.0,5.0,26990.0
Mazda,2022,BT-50,Ute / Tray,2022 Mazda BT-50 XT (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,48843,Grey / Cloth,"Cairns City, QLD",4.0,Ute / Tray,4.0,5.0,51888.0
Mitsubishi,2019,Outlander,SUV,2019 Mitsubishi Outlander LS 7 Seat (2WD),USED,Automatic,2.4,Front,Unleaded,6.8,91599,Red / -,"Morphett Vale, SA",4.0,SUV,4.0,7.0,28490.0
Toyota,2021,Land,Pacific Toyota City Used Cars,2021 Toyota Land Cruiser Prado GXL,USED,Automatic,,Other,Missing,,59095,White / -,"Parramatta Park, QLD",,Wagon,,,67990.0
Kia,2020,Stinger,Sedan,2020 Kia Stinger GT (black Leather),USED,Automatic,3.3,Rear,Unleaded,10.2,27328,White / Black,"Mile End South, SA",6.0,Sedan,4.0,5.0,54850.0
Holden,2006,Barina,Sedan,2006 Holden Barina,USED,Manual,1.6,Front,Unleaded,6.9,196415,Silver / Grey,"Earlville, QLD",4.0,Sedan,4.0,5.0,4990.0
Toyota,2021,Landcruiser,Ute / Tray,2021 Toyota Landcruiser 70 Series GXL,USED,Manual,4.5,4WD,Diesel,10.7,25683,Brown / Grey Fabric,"Cairns, QLD",8.0,Ute / Tray,4.0,5.0,154990.0
Jeep,2023,Wrangler,Adelaide City Jeep,2023 Jeep Wrangler Unlimited Rubicon (4X4),NEW,Automatic,3.6,4WD,Unleaded,10.3,0,White / -,"Thebarton, SA",6.0,SUV,4.0,5.0,97990.0
Mitsubishi,2021,Eclipse,SUV,2021 Mitsubishi Eclipse Cross Exceed (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,1,Silver / -,"Wayville, SA",4.0,SUV,4.0,5.0,34990.0
Volkswagen,2011,Tiguan,SUV,2011 Volkswagen Tiguan 125 TSI,USED,Manual,2.0,4WD,Premium,8.7,194000,Grey / -,"Pinelands, NT",4.0,SUV,4.0,5.0,12990.0
Suzuki,2019,Swift,Hatchback,2019 Suzuki Swift Sport,USED,Automatic,1.4,Front,Premium,6.1,61500,Blue / -,"Wayville, SA",4.0,Hatchback,5.0,5.0,23990.0
Subaru,2019,XV,SUV,2019 Subaru XV 2.0I-L,USED,Automatic,2.0,AWD,Unleaded,7.1,44499,White / Grey,"Berrimah, NT",4.0,SUV,4.0,5.0,34890.0
Honda,2020,Civic,Sedan,2020 Honda Civic VTI,USED,Automatic,1.8,Front,Unleaded,6.4,7511,White / Black,"Berrimah, NT",4.0,Sedan,4.0,5.0,30990.0
Hyundai,2010,Imax,Wagon,2010 Hyundai Imax,USED,Automatic,2.5,Rear,Diesel,9.8,140494,- / -,"Pinelands, NT",4.0,Wagon,4.0,8.0,22990.0
Hyundai,2018,I30,Hatchback,2018 Hyundai I30 SR,USED,Manual,1.6,Front,Unleaded,7.5,40910,Black / -,"Wayville, SA",4.0,Hatchback,4.0,5.0,26888.0
Volkswagen,2018,Golf,Hatchback,2018 Volkswagen Golf R,USED,Automatic,2.0,AWD,Premium,8.0,56147,White / Black,"Berrimah, NT",4.0,Hatchback,5.0,5.0,42990.0
Toyota,2018,Landcruiser,SUV,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,77072,Silver / Black,"Berrimah, NT",4.0,SUV,4.0,7.0,63990.0
Kia,2021,Sportage,SUV,2021 Kia Sportage S (fwd),USED,Automatic,2.0,Front,Unleaded,8.1,15389,White / -,"Wayville, SA",4.0,SUV,4.0,5.0,38888.0
Toyota,2012,Kluger,SUV,2012 Toyota Kluger KX-R (4X4) 7 Seat,USED,Automatic,3.5,4WD,Unleaded,11.0,163955,Silver / Grey,"Berrimah, NT",6.0,SUV,4.0,7.0,22990.0
Mitsubishi,2017,Lancer,Sedan,2017 Mitsubishi Lancer ES Sport,USED,Automatic,2.0,Front,Unleaded,7.4,45477,White / Black,"Stuart Park, NT",4.0,Sedan,4.0,5.0,20980.0
Kia,2021,Sportage,SUV,2021 Kia Sportage GT-Line (awd),USED,Automatic,2.0,AWD,Diesel,6.3,12478,Black / -,"Reynella, SA",4.0,SUV,4.0,5.0,62990.0
Mazda,2007,3,Sedan,2007 Mazda 3 NEO,USED,Manual,2.0,Front,Unleaded,8.2,205129,Black / -,"Winnellie, NT",4.0,Sedan,4.0,5.0,5490.0
Mazda,2014,CX-5,SUV,2014 Mazda CX-5 Maxx (4X2),USED,Automatic,2.0,Front,Unleaded,6.4,64800,Grey / Black  Cloth,"Saint Marys, SA",4.0,SUV,4.0,5.0,22900.0
Mitsubishi,2019,Pajero,Freedom Motors,2019 Mitsubishi Pajero,USED,Automatic,2.4,Other,Diesel,10.6,104063,White / -,"Parap, NT",4.0,Wagon,5.0,7.0,41990.0
LDV,2015,V80,Commercial,2015 LDV V80 SWB LOW,USED,Automatic,2.5,Front,Diesel,8.9,75142,White / Grey,"Winnellie, NT",4.0,Commercial,4.0,3.0,23990.0
Hyundai,2017,Accent,Hatchback,2017 Hyundai Accent Sport,USED,Manual,1.6,Front,Unleaded,6.3,90627,Yellow / Black,"Winnellie, NT",4.0,Hatchback,5.0,5.0,14990.0
Honda,2019,Jazz,Hatchback,2019 Honda Jazz VTI-S,USED,Automatic,1.5,Front,Unleaded,5.8,26378,White / -,"Darwin, NT",4.0,Hatchback,5.0,5.0,24980.0
Toyota,2018,Camry,Sedan,2018 Toyota Camry Ascent Sport,USED,Automatic,2.5,Front,Unleaded,8.3,68959,White / -,"Christies Beach, SA",4.0,Sedan,4.0,5.0,29990.0
Hyundai,2023,Tucson,Darwin Motor Group Hyundai,2023 Hyundai Tucson Elite N Line (awd),DEMO,Automatic,1.6,AWD,Unleaded,7.2,15,White / -,"Stuart Park, NT",4.0,SUV,4.0,5.0,50703.0
Ford,2000,Laser,Sedan,2000 Ford Laser LXI,USED,Automatic,1.6,Front,Unleaded,9.0,207233,Red / -,"Winnellie, NT",4.0,Sedan,4.0,5.0,4990.0
Mitsubishi,2019,Eclipse,SUV,2019 Mitsubishi Eclipse Cross LS (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,72259,Blue / Grey,"Christies Beach, SA",4.0,SUV,4.0,5.0,26850.0
Nissan,2019,Navara,Ute / Tray,2019 Nissan Navara ST (4X4),USED,Manual,2.3,4WD,Diesel,6.5,68419,White / Black,"Stuart Park, NT",4.0,Ute / Tray,4.0,5.0,39980.0
Hyundai,2019,Santa,SUV,2019 Hyundai Santa FE Elite Crdi Satin (awd),USED,Automatic,2.2,AWD,Diesel,7.5,136001,White / -,"Reynella, SA",4.0,SUV,4.0,7.0,38990.0
Hyundai,2022,Palisade,Darwin Motor Group Hyundai,2022 Hyundai Palisade Elite (8 Seat),DEMO,Automatic,2.2,AWD,Diesel,7.3,550,White / -,"Stuart Park, NT",4.0,SUV,4.0,8.0,69990.0
Nissan,2016,X-Trail,SUV,2016 Nissan X-Trail ST (4X4),USED,Automatic,2.5,4WD,Unleaded,8.3,87497,White / -,"Winnellie, NT",4.0,SUV,4.0,5.0,26990.0
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR5 + Premium Interior (4X4),USED,Automatic,2.8,4WD,Diesel,8.4,19606,Black / -,"Winnellie, NT",4.0,Ute / Tray,4.0,5.0,71999.0
Mitsubishi,2020,Outlander,SUV,2020 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,2.4,Front,Unleaded,7.2,55282,Silver / -,"Wayville, SA",4.0,SUV,4.0,7.0,31990.0
Kia,2021,Cerato,Hatchback,2021 Kia Cerato GT,USED,Automatic,1.6,Front,Unleaded,6.8,35263,Black / Black,"Christies Beach, SA",4.0,Hatchback,5.0,5.0,38999.0
